tweet id,time of tweet,user id,user name,text
1450000000000000000,2021-10-14,1.36e+18,educationoutlk,"CoinDesk offers the list  Top AsianUniversities for Blockchain 

https://./mKOTmlqW

Blockchain BlockchainCourses BlockchainTechnology AsianUniversities Cryptocurrencies onlineeducation theeducationoutlook"
1450000000000000000,2021-10-14,1323280062.0,BTCticker,One Bitcoin now worth  Market Cap  Billion Based  coindesk BPI bitcoin
1450000000000000000,2021-10-14,1323280062.0,BTCticker,One Bitcoin now worth  Market Cap  Billion Based  coindesk BPI bitcoin
1450000000000000000,2021-10-14,1.15e+18,shayan556,"Exciting times ahead tenup token burnCoinMarketCap cointelegraph 
coindesk 
Tenup https://./OIXaxlxNl"
1450000000000000000,2021-10-14,1.4e+18,justwehumans,"  True
XEC ecash coinbase CoinMarketCap CoinbasePro CoinDesk WazirXIndia binance czbinance dogecoin Shibtoken Tesla SpaceX 
SpaceX Tesla ShibToken Dogecoin BinanceNFT wazirx coindesk CoinMarketCap Coinbase cryptocurrency Crypto https://./BdmXrAR"
1450000000000000000,2021-10-14,1.38e+18,SafdarAlay,"TenuptoTheMoon Tenup BTC CoinMarketCap cointelegraph coingecko coindesk Just visit the website find the whitepaper with  outstanding usecase Countrys first Crypto with  huge nation behind Its really  missing out  not  jump  right now
Metaverse TeamTenUp 🚀"
1450000000000000000,2021-10-14,1323280062.0,BTCticker,One Bitcoin now worth  Market Cap  Billion Based  coindesk BPI bitcoin
1450000000000000000,2021-10-14,9.47e+17,DavosCryptos,who want  apply Coindesk https://./fPrwwg
1450000000000000000,2021-10-14,1323280062.0,BTCticker,One Bitcoin now worth  Market Cap  Billion Based  coindesk BPI bitcoin
1450000000000000000,2021-10-14,8.01e+17,HarnessAP,"Top Universities for Blockchain 
• NationalUniversityOfSingapore  Top Globally 
• European are rising 
• MIT  Top   

https://./iGvWipXbs

BlockchainEducation 
blockchaintechnology 
Blockchain 
Coindesk
University 
MIT
CSkills
BlockchainBusinessSchool"
1450000000000000000,2021-10-14,1.45e+18,LittleGarfield9,"CoinDesk CypheriumChain egreechee  your projects havent been audited thats fine  bcs xGuard  here  make sure that your audit  completed within time and dont panic much there audit  affordable 😊
CoinDesk DeFi Blockchain Security https://./NtZOkUO"
1450000000000000000,2021-10-14,1323280062.0,BTCticker,One Bitcoin now worth  Market Cap  Billion Based  coindesk BPI bitcoin
1450000000000000000,2021-10-14,9.32e+17,ConsiliumCrypto,"Shanghai will use the Conflux blockchain infrastructure  test  offshore yuan stablecoin Chinas CBDC has been  trials since April  

cryptocurrency blockchain bitcoin ethereum digitalassets coindesk bigdata wealthmanagement
https://./mwKsvhA"
1450000000000000000,2021-10-14,1323280062.0,BTCticker,One Bitcoin now worth  Market Cap  Billion Based  coindesk BPI bitcoin
1450000000000000000,2021-10-14,1323280062.0,BTCticker,One Bitcoin now worth  Market Cap  Billion Based  coindesk BPI bitcoin
1450000000000000000,2021-10-15,1323280062.0,BTCticker,One Bitcoin now worth  Market Cap  Billion Based  coindesk BPI bitcoin
1450000000000000000,2021-10-15,1323280062.0,BTCticker,One Bitcoin now worth  Market Cap  Billion Based  coindesk BPI bitcoin
1450000000000000000,2021-10-15,255808742.0,killpatty,"ifb
SHIB the token that’ clearly not taken seriously  most institutional investors  still far from dead after another dumping event last week Blockchain data reveals  tale  how small individual investors can  against big institutions when united
coindesk https://./ARYUzzPR"
1450000000000000000,2021-10-15,255808742.0,killpatty,MuyaoShen Great article  coindesk thank you
1450000000000000000,2021-10-15,1323280062.0,BTCticker,One Bitcoin now worth  Market Cap  Billion Based  coindesk BPI bitcoin
1450000000000000000,2021-10-15,340070780.0,x3tko,Bitcoin Spikes After Bloomberg Reports SEC Won’ Block Futures ETF coindesk bitcoin crypto https://./LiRMqcYP
1450000000000000000,2021-10-15,1323280062.0,BTCticker,One Bitcoin now worth  Market Cap  Billion Based  coindesk BPI bitcoin
1450000000000000000,2021-10-15,1323280062.0,BTCticker,One Bitcoin now worth  Market Cap  Billion Based  coindesk BPI bitcoin
1450000000000000000,2021-10-15,1323280062.0,BTCticker,One Bitcoin now worth  Market Cap  Billion Based  coindesk BPI bitcoin
1450000000000000000,2021-10-15,1323280062.0,BTCticker,One Bitcoin now worth  Market Cap  Billion Based  coindesk BPI bitcoin
1450000000000000000,2021-10-15,1323280062.0,BTCticker,One Bitcoin now worth  Market Cap  Billion Based  coindesk BPI bitcoin
1450000000000000000,2021-10-15,1323280062.0,BTCticker,One Bitcoin now worth  Market Cap  Billion Based  coindesk BPI bitcoin
1450000000000000000,2021-10-15,1323280062.0,BTCticker,One Bitcoin now worth  Market Cap  Billion Based  coindesk BPI bitcoin
1450000000000000000,2021-10-15,1323280062.0,BTCticker,One Bitcoin now worth  Market Cap  Billion Based  coindesk BPI bitcoin
1450000000000000000,2021-10-15,1323280062.0,BTCticker,One Bitcoin now worth  Market Cap  Billion Based  coindesk BPI bitcoin
1450000000000000000,2021-10-15,1.25e+18,alexander_patry,"✅ SEC Approves Bitcoin ETF Opening Crypto  Wider Investor Base
▶️ The Securities and Exchange Commission SEC greenlighted bitcoin futures ETFs   first for the industry  Friday
Coindesk SEC ETF
https://./KOibxFCb https://./OOdKzdqS"
1450000000000000000,2021-10-16,1323280062.0,BTCticker,One Bitcoin now worth  Market Cap  Billion Based  coindesk BPI bitcoin
1450000000000000000,2021-10-16,1323280062.0,BTCticker,One Bitcoin now worth  Market Cap  Billion Based  coindesk BPI bitcoin
